id,player,team,era,positions,pts,reb,ast,stl,blk,stl_historically_unavailable,blk_historically_unavailable,raw_composite,source_contribution,source_value,flex_score,tier,tier_label,overall_rank,spin_rank,perfect_share,playable
walter_berry_bkn_1980s,Walter Berry,BKN,1980s,PF/SF,8.9,4.0,0.7,0.3,0.4,false,false,6.86178,6.862,7.212,0.35,F,avoid unless forced,4679,39,,true
ian_mahinmi_ind_2010s,Ian Mahinmi,IND,2010s,C,5.51,4.93,0.64,0.6,0.9,false,false,7.210921,7.211,7.211,0.0,F,avoid unless forced,4680,29,,true
pat_connaughton_mil_2020s,Pat Connaughton,MIL,2020s,SF/SG,7.0,3.9,1.5,0.6,0.3,false,false,6.85438,6.855,7.205,0.35,F,avoid unless forced,4681,22,,true
derrick_jones_jr_por_2020s,Derrick Jones Jr.,POR,2020s,PF/SF,6.8,3.5,0.8,0.6,0.9,false,false,6.85353,6.854,7.204,0.35,F,avoid unless forced,4682,35,,true
john_amaechi_orl_2000s,John Amaechi,ORL,2000s,C/PF,9.18,3.3,1.05,0.35,0.45,false,false,6.852414,6.853,7.203,0.35,F,avoid unless forced,4683,31,,true
alan_anderson_tor_2010s,Alan Anderson,TOR,2010s,SF/SG,10.47,2.24,1.58,0.62,0.12,false,false,6.852628,6.853,7.203,0.35,F,avoid unless forced,4684,31,,true
marcin_gortat_lac_2010s,Marcin Gortat,LAC,2010s,C/PF,5.0,5.6,1.4,0.1,0.5,false,false,6.85009,6.85,7.2,0.35,F,avoid unless forced,4685,39,,true
michael_finley_sas_2000s,Michael Finley,SAS,2000s,SF/SG,9.72,3.07,1.4,0.45,0.15,false,false,6.84853,6.849,7.199,0.35,F,avoid unless forced,4686,16,,true
mel_counts_was_1960s,Mel Counts,WAS,1960s,C/PF,6.4,6.2,1.2,,,true,true,6.84802,6.848,7.198,0.35,F,avoid unless forced,4687,16,,true
marco_belinelli_nop_2010s,Marco Belinelli,NOP,2010s,SF/SG,11.09,2.22,1.34,0.59,0.1,false,false,6.846953,6.847,7.197,0.35,F,avoid unless forced,4688,36,,true
ryan_dunn_phx_2020s,Ryan Dunn,PHX,2020s,PG/SG,6.3,3.9,1.1,0.8,0.5,false,false,6.8468,6.847,7.197,0.35,F,avoid unless forced,4689,28,,true
charles_dudley_gsw_1970s,Charles Dudley,GSW,1970s,PG,5.75,3.26,3.57,0.81,0.03,false,false,7.195448,7.196,7.196,0.0,F,avoid unless forced,4690,22,,true
mo_bamba_lal_2020s,Mo Bamba,LAL,2020s,C,6.6,4.6,0.9,0.3,0.9,false,false,7.19442,7.195,7.195,0.0,F,avoid unless forced,4691,29,,true
jawann_oldham_chi_1980s,Jawann Oldham,CHI,1980s,C,4.76,4.19,0.54,0.29,1.8,false,false,7.194188,7.194,7.194,0.0,F,avoid unless forced,4692,30,,true
henry_bibby_uta_1970s,Henry Bibby,UTA,1970s,PG,9.2,2.17,2.77,0.83,0.0,false,false,7.192645,7.193,7.193,0.0,F,avoid unless forced,4693,21,,true
cliff_levingston_atl_1990s,Cliff Levingston,ATL,1990s,PF,6.9,4.3,1.1,0.7,0.5,false,false,7.19081,7.191,7.191,0.0,F,avoid unless forced,4694,22,,true
chris_porter_gsw_2000s,Chris Porter,GSW,2000s,SF,8.6,3.7,1.2,0.9,0.1,false,false,7.19008,7.19,7.19,0.0,F,avoid unless forced,4695,35,,true
jamaal_magloire_cha_2000s,Jamaal Magloire,CHA,2000s,C,6.65,4.84,0.4,0.25,1.05,false,false,7.185763,7.186,7.186,0.0,F,avoid unless forced,4696,25,,true
bill_hanzlik_den_1990s,Bill Hanzlik,DEN,1990s,PF/SF,6.2,2.6,2.3,1.0,0.4,false,false,6.83537,6.836,7.186,0.35,F,avoid unless forced,4697,37,,true
johnny_davis_por_1970s,Johnny Davis,POR,1970s,PG/SG,9.38,1.85,2.26,0.75,0.15,false,false,6.835612,6.836,7.186,0.35,F,avoid unless forced,4698,28,,true
nicolas_batum_lac_2020s,Nicolas Batum,LAC,2020s,PF/SF,6.1,3.6,1.5,0.8,0.5,false,false,6.83465,6.835,7.185,0.35,F,avoid unless forced,4699,31,,true
brandon_jennings_orl_2010s,Brandon Jennings,ORL,2010s,PG,7.0,2.0,4.0,0.7,0.2,false,false,7.18345,7.184,7.184,0.0,F,avoid unless forced,4700,29,,true
david_wingate_sas_1990s,David Wingate,SAS,1990s,SF/SG,6.46,2.62,2.48,1.03,0.2,false,false,6.832611,6.833,7.183,0.35,F,avoid unless forced,4701,23,,true
nick_weatherspoon_was_1970s,Nick Weatherspoon,WAS,1970s,SF,7.66,4.69,0.67,0.72,0.28,false,false,7.182242,7.183,7.183,0.0,F,avoid unless forced,4702,19,,true
courtney_lee_hou_2010s,Courtney Lee,HOU,2010s,SG,9.59,2.64,1.33,0.91,0.28,false,false,7.180284,7.181,7.181,0.0,F,avoid unless forced,4703,29,,true
elmore_spencer_lac_1990s,Elmore Spencer,LAC,1990s,C,6.57,3.92,0.79,0.38,1.22,false,false,7.180107,7.18,7.18,0.0,F,avoid unless forced,4704,31,,true
gustavo_ay_n_atl_2010s,Gustavo Ayón,ATL,2010s,C/PF,4.3,4.8,1.1,1.0,0.4,false,false,6.82843,6.829,7.179,0.35,F,avoid unless forced,4705,29,,true
theo_ratliff_det_1990s,Theo Ratliff,DET,1990s,C/PF,5.34,3.88,0.25,0.33,1.61,false,false,6.829218,6.829,7.179,0.35,F,avoid unless forced,4706,25,,true
tony_battie_orl_2000s,Tony Battie,ORL,2000s,C/PF,5.94,5.01,0.5,0.43,0.66,false,false,6.828484,6.829,7.179,0.35,F,avoid unless forced,4707,32,,true
terry_furlow_cle_1970s,Terry Furlow,CLE,1970s,SG,11.01,2.0,1.74,0.59,0.3,false,false,7.176555,7.177,7.177,0.0,F,avoid unless forced,4708,22,,true
darrick_martin_min_1990s,Darrick Martin,MIN,1990s,PG,7.4,1.6,4.2,0.85,0.05,false,false,7.176975,7.177,7.177,0.0,F,avoid unless forced,4709,30,,true
brad_lohaus_sac_1980s,Brad Lohaus,SAC,1980s,PF,8.0,3.9,0.6,0.3,1.0,false,false,7.17706,7.177,7.177,0.0,F,avoid unless forced,4710,35,,true
andrew_declercq_bos_1990s,Andrew DeClercq,BOS,1990s,C,5.4,4.76,0.7,0.99,0.6,false,false,7.175327,7.176,7.176,0.0,F,avoid unless forced,4711,32,,true
adrian_griffin_bos_2000s,Adrian Griffin,BOS,2000s,SF/SG,4.96,3.99,1.78,1.14,0.16,false,false,6.824315,6.825,7.175,0.35,F,avoid unless forced,4712,29,,true
tristen_newton_hou_2020s,Tristen Newton,HOU,2020s,SG,12.0,3.0,0.0,1.0,0.0,false,false,7.1742,7.175,7.175,0.0,F,avoid unless forced,4713,27,,true
lowes_moore_bkn_1980s,Lowes Moore,BKN,1980s,PG,7.0,2.4,3.2,0.9,0.2,false,false,7.17339,7.174,7.174,0.0,F,avoid unless forced,4714,36,,true
mel_counts_phx_1970s,Mel Counts,PHX,1970s,C/PF,8.17,4.89,1.51,,,true,true,6.823842,6.824,7.174,0.35,F,avoid unless forced,4715,29,,true
rodney_hood_por_2010s,Rodney Hood,POR,2010s,PF/SF/SG,9.6,1.7,1.3,0.8,0.3,false,false,6.47216,6.473,7.173,0.7,F,avoid unless forced,4716,27,,true
michael_cooper_lal_1990s,Michael Cooper,LAL,1990s,SG,6.4,2.8,2.7,0.8,0.5,false,false,7.17149,7.172,7.172,0.0,F,avoid unless forced,4717,24,,true
wayne_hightower_det_1960s,Wayne Hightower,DET,1960s,PF,8.6,5.7,1.0,,,true,true,7.16887,7.169,7.169,0.0,F,avoid unless forced,4718,27,,true
rick_adelman_uta_1970s,Rick Adelman,UTA,1970s,PG,6.3,2.0,2.5,1.7,0.2,false,false,7.16814,7.169,7.169,0.0,F,avoid unless forced,4719,22,,true
eddie_johnson_cle_1980s,Eddie Johnson,CLE,1980s,SF/SG,9.8,1.4,3.6,0.3,0.0,false,false,6.81635,6.817,7.167,0.35,F,avoid unless forced,4720,42,,true
malik_sealy_min_1990s,Malik Sealy,MIN,1990s,SF/SG,8.1,3.0,1.2,1.0,0.2,false,false,6.81664,6.817,7.167,0.35,F,avoid unless forced,4721,34,,true
cj_watson_ind_2010s,C.J. Watson,IND,2010s,PG,8.22,2.22,2.6,1.0,0.15,false,false,7.16437,7.165,7.165,0.0,F,avoid unless forced,4722,30,,true
paul_mokeski_det_1980s,Paul Mokeski,DET,1980s,C,5.82,4.51,1.34,0.43,0.8,false,false,7.16327,7.164,7.164,0.0,F,avoid unless forced,4723,28,,true
dave_stallworth_nyk_1970s,Dave Stallworth,NYK,1970s,SF,8.18,3.93,1.48,0.4,0.4,false,false,7.163349,7.164,7.164,0.0,F,avoid unless forced,4724,20,,true
jared_jeffries_nyk_2010s,Jared Jeffries,NYK,2010s,PF/SF,4.4,3.98,1.17,0.9,0.83,false,false,6.812307,6.813,7.163,0.35,F,avoid unless forced,4725,50,,true
naji_marshall_nop_2020s,Naji Marshall,NOP,2020s,SF,7.4,3.6,2.1,0.7,0.2,false,false,7.16172,7.162,7.162,0.0,F,avoid unless forced,4726,32,,true
kyle_singler_det_2010s,Kyle Singler,DET,2010s,SF,8.68,3.54,0.97,0.68,0.45,false,false,7.160673,7.161,7.161,0.0,F,avoid unless forced,4727,24,,true
nazr_mohammed_sas_2000s,Nazr Mohammed,SAS,2000s,C,6.2,5.47,0.46,0.28,0.78,false,false,7.161097,7.161,7.161,0.0,F,avoid unless forced,4728,13,,true
eric_williams_bos_2000s,Eric Williams,BOS,2000s,SF/SG,7.63,3.28,1.49,0.87,0.16,false,false,6.809872,6.81,7.16,0.35,F,avoid unless forced,4729,30,,true
slater_martin_atl_1960s,Slater Martin,ATL,1960s,PG,6.2,2.9,5.2,,,true,true,7.15825,7.159,7.159,0.0,F,avoid unless forced,4730,18,,true
corey_brewer_hou_2010s,Corey Brewer,HOU,2010s,PF/SF/SG,7.66,2.62,1.36,0.91,0.23,false,false,6.458155,6.459,7.159,0.7,F,avoid unless forced,4731,38,,true
byron_scott_ind_1990s,Byron Scott,IND,1990s,PG/SG,10.18,1.76,1.67,0.85,0.15,false,false,6.807092,6.808,7.158,0.35,F,avoid unless forced,4732,15,,true
robert_traylor_mil_1990s,Robert Traylor,MIL,1990s,C/PF,5.3,3.7,0.8,0.9,0.9,false,false,6.80652,6.807,7.157,0.35,F,avoid unless forced,4733,31,,true
reggie_evans_okc_2000s,Reggie Evans,OKC,2000s,PF,4.05,7.09,0.55,0.66,0.16,false,false,7.156228,7.157,7.157,0.0,F,avoid unless forced,4734,26,,true
aaron_brooks_phx_2010s,Aaron Brooks,PHX,2010s,PG,9.6,1.1,4.2,0.5,0.0,false,false,7.15656,7.157,7.157,0.0,F,avoid unless forced,4735,43,,true
samaki_walker_dal_1990s,Samaki Walker,DAL,1990s,C/PF,6.59,4.83,0.4,0.4,0.63,false,false,6.805903,6.806,7.156,0.35,F,avoid unless forced,4736,36,,true
andre_turner_phi_1990s,Andre Turner,PHI,1990s,PG,5.9,2.2,4.4,0.9,0.0,false,false,7.15533,7.156,7.156,0.0,F,avoid unless forced,4737,37,,true
zaza_pachulia_mil_2000s,Zaza Pachulia,MIL,2000s,C,6.2,5.1,0.8,0.6,0.5,false,false,7.15417,7.155,7.155,0.0,F,avoid unless forced,4738,32,,true
dave_sorenson_cle_1970s,Dave Sorenson,CLE,1970s,PF,8.8,5.04,1.54,,,true,true,7.15395,7.154,7.154,0.0,F,avoid unless forced,4739,23,,true
vladimir_radmanovi_cha_2000s,Vladimir Radmanović,CHA,2000s,PF/SF,8.3,3.3,1.3,0.6,0.3,false,false,6.80194,6.802,7.152,0.35,F,avoid unless forced,4740,28,,true
cedi_osman_cle_2010s,Cedi Osman,CLE,2010s,SF,8.95,3.5,1.75,0.62,0.06,false,false,7.151385,7.152,7.152,0.0,F,avoid unless forced,4741,33,,true
harry_giles_sac_2010s,Harry Giles,SAC,2010s,C/PF,7.0,3.8,1.5,0.5,0.4,false,false,6.80166,6.802,7.152,0.35,F,avoid unless forced,4742,34,,true
shabazz_napier_bkn_2010s,Shabazz Napier,BKN,2010s,PG,9.4,1.8,2.6,0.7,0.3,false,false,7.15001,7.15,7.15,0.0,F,avoid unless forced,4743,44,,true
milt_palacio_cle_2000s,Milt Palacio,CLE,2000s,PG/SG,5.0,2.9,3.2,0.9,0.2,false,false,6.79864,6.799,7.149,0.35,F,avoid unless forced,4744,34,,true
corliss_williamson_tor_2000s,Corliss Williamson,TOR,2000s,PF/SF,9.3,3.6,0.8,0.4,0.3,false,false,6.799,6.799,7.149,0.35,F,avoid unless forced,4745,33,,true
vernon_maxwell_sac_1990s,Vernon Maxwell,SAC,1990s,PG/SG,10.7,1.8,1.7,0.7,0.1,false,false,6.79538,6.796,7.146,0.35,F,avoid unless forced,4746,37,,true
joe_johnson_uta_2010s,Joe Johnson,UTA,2010s,SF/SG,8.65,3.16,1.68,0.47,0.2,false,false,6.793721,6.794,7.144,0.35,F,avoid unless forced,4747,29,,true
drew_eubanks_sas_2020s,Drew Eubanks,SAS,2020s,C/PF,5.8,4.5,0.8,0.3,0.9,false,false,6.79418,6.794,7.144,0.35,F,avoid unless forced,4748,22,,true
abdul_jeelani_dal_1980s,Abdul Jeelani,DAL,1980s,SF,8.4,3.5,1.0,0.7,0.5,false,false,7.14282,7.143,7.143,0.0,F,avoid unless forced,4749,23,,true
charles_shackleford_phi_1990s,Charles Shackleford,PHI,1990s,C/PF,5.56,5.2,0.56,0.42,0.62,false,false,6.792486,6.793,7.143,0.35,F,avoid unless forced,4750,39,,true
kosta_koufos_mem_2010s,Kosta Koufos,MEM,2010s,C,5.8,5.25,0.5,0.4,0.85,false,false,7.134415,7.135,7.135,0.0,F,avoid unless forced,4751,24,,true
fred_jones_nyk_2000s,Fred Jones,NYK,2000s,SF/SG,7.6,2.4,2.4,0.7,0.3,false,false,6.78433,6.785,7.135,0.35,F,avoid unless forced,4752,31,,true
anthony_roberts_den_1970s,Anthony Roberts,DEN,1970s,SF,8.8,4.21,1.47,0.41,0.06,false,false,7.133773,7.134,7.134,0.0,F,avoid unless forced,4753,17,,true
ekpe_udoh_gsw_2010s,Ekpe Udoh,GSW,2010s,C/PF,4.65,3.42,0.74,0.52,1.58,false,false,6.783176,6.783,7.133,0.35,F,avoid unless forced,4754,26,,true
danny_vranes_okc_1980s,Danny Vranes,OKC,1980s,SF,5.97,4.38,1.36,0.68,0.56,false,false,7.13229,7.133,7.133,0.0,F,avoid unless forced,4755,25,,true
austin_carr_cle_1980s,Austin Carr,CLE,1980s,SG,11.8,2.1,1.9,0.5,0.0,false,false,7.13193,7.132,7.132,0.0,F,avoid unless forced,4756,39,,true
joshua_primo_sas_2020s,Joshua Primo,SAS,2020s,SF/SG,6.4,2.8,3.0,0.3,0.5,false,false,6.78203,6.782,7.132,0.35,F,avoid unless forced,4757,23,,true
rick_robey_bos_1980s,Rick Robey,BOS,1980s,C,7.87,4.76,1.16,0.42,0.18,false,false,7.130486,7.131,7.131,0.0,F,avoid unless forced,4758,15,,true
randy_smith_lac_1980s,Randy Smith,LAC,1980s,SF/SG,9.1,1.4,3.0,0.8,0.0,false,false,6.78016,6.781,7.131,0.35,F,avoid unless forced,4759,42,,true
george_lynch_lal_1990s,George Lynch,LAL,1990s,SF/SG,6.46,3.99,1.06,0.96,0.23,false,false,6.780169,6.781,7.131,0.35,F,avoid unless forced,4760,26,,true
chucky_brown_cha_1990s,Chucky Brown,CHA,1990s,PF/SF,8.5,3.6,1.2,0.3,0.4,false,false,6.77913,6.78,7.13,0.35,F,avoid unless forced,4761,28,,true
mccoy_mclemore_gsw_1960s,McCoy McLemore,GSW,1960s,SF,7.84,6.2,0.85,,,true,true,7.129527,7.13,7.13,0.0,F,avoid unless forced,4762,19,,true
caldwell_jones_por_1980s,Caldwell Jones,POR,1980s,C/PF,3.98,4.91,0.88,0.38,1.07,false,false,6.778265,6.779,7.129,0.35,F,avoid unless forced,4763,27,,true
wesley_matthews_uta_2010s,Wesley Matthews,UTA,2010s,SF/SG,9.4,2.3,1.5,0.8,0.2,false,false,6.77888,6.779,7.129,0.35,F,avoid unless forced,4764,30,,true
raymond_felton_lac_2010s,Raymond Felton,LAC,2010s,PG/SG,6.7,2.7,2.4,0.8,0.3,false,false,6.77767,6.778,7.128,0.35,F,avoid unless forced,4765,40,,true
george_mccloud_phx_1990s,George McCloud,PHX,1990s,SF,7.94,3.46,1.43,0.9,0.24,false,false,7.127673,7.128,7.128,0.0,F,avoid unless forced,4766,29,,true
stanley_johnson_lal_2020s,Stanley Johnson,LAL,2020s,PF/SF,6.7,3.2,1.7,0.9,0.3,false,false,6.77726,6.778,7.128,0.35,F,avoid unless forced,4767,34,,true
johnny_newman_mil_1990s,Johnny Newman,MIL,1990s,SF/SG,9.07,2.27,1.47,0.93,0.2,false,false,6.776951,6.777,7.127,0.35,F,avoid unless forced,4768,32,,true
howard_eisley_phx_2000s,Howard Eisley,PHX,2000s,PG/SG,7.1,1.9,3.4,0.8,0.1,false,false,6.77613,6.777,7.127,0.35,F,avoid unless forced,4769,24,,true
pj_brown_chi_2000s,P.J. Brown,CHI,2000s,C/PF,6.1,4.8,0.7,0.3,0.7,false,false,6.7751,6.775,7.125,0.35,F,avoid unless forced,4770,38,,true
john_paxson_chi_1980s,John Paxson,CHI,1980s,PG,8.02,1.38,4.27,0.7,0.05,false,false,7.123093,7.124,7.124,0.0,F,avoid unless forced,4771,31,,true
kenny_fields_lac_1980s,Kenny Fields,LAC,1980s,SF,8.52,3.41,1.4,0.7,0.3,false,false,7.123243,7.124,7.124,0.0,F,avoid unless forced,4772,38,,true
georges_niang_atl_2020s,Georges Niang,ATL,2020s,PF,9.9,3.4,1.4,0.4,0.2,false,false,7.12352,7.124,7.124,0.0,F,avoid unless forced,4773,22,,true
lucious_harris_bkn_2000s,Lucious Harris,BKN,2000s,PG/SG,8.5,2.83,1.73,0.76,0.1,false,false,6.77269,6.773,7.123,0.35,F,avoid unless forced,4774,25,,true
earl_williams_bos_1970s,Earl Williams,BOS,1970s,C,6.1,5.3,0.6,0.6,0.5,false,false,7.12277,7.123,7.123,0.0,F,avoid unless forced,4775,21,,true
tom_gugliotta_uta_2000s,Tom Gugliotta,UTA,2000s,PF/SF,3.7,5.2,1.7,0.7,0.3,false,false,6.77276,6.773,7.123,0.35,F,avoid unless forced,4776,20,,true
kiki_vandeweghe_nyk_1990s,Kiki Vandeweghe,NYK,1990s,PF/SF,11.88,1.95,1.31,0.45,0.1,false,false,6.770247,6.771,7.121,0.35,F,avoid unless forced,4777,24,,true
jeff_green_den_2020s,Jeff Green,DEN,2020s,C/PF/SF,9.1,2.9,1.2,0.3,0.3,false,false,6.42022,6.421,7.121,0.7,F,avoid unless forced,4778,25,,true
travis_best_mia_2000s,Travis Best,MIA,2000s,PG,8.4,2.0,3.5,0.6,0.1,false,false,7.11927,7.12,7.12,0.0,F,avoid unless forced,4779,30,,true
josh_howard_uta_2010s,Josh Howard,UTA,2010s,SF,8.7,3.7,1.2,0.7,0.2,false,false,7.12006,7.12,7.12,0.0,F,avoid unless forced,4780,27,,true
rajon_rondo_lac_2020s,Rajon Rondo,LAC,2020s,PG,5.4,2.4,4.4,0.8,0.1,false,false,7.11912,7.12,7.12,0.0,F,avoid unless forced,4781,29,,true
rasual_butler_nop_2000s,Rasual Butler,NOP,2000s,SF/SG,9.13,2.94,0.73,0.47,0.62,false,false,6.762106,6.762,7.112,0.35,F,avoid unless forced,4782,21,,true
jakobe_walter_tor_2020s,Ja'Kobe Walter,TOR,2020s,SF/PF,8.1,2.9,1.4,0.9,0.2,false,false,6.76178,6.762,7.112,0.35,F,avoid unless forced,4783,26,,true
greg_buckner_den_2000s,Greg Buckner,DEN,2000s,SF/SG,6.46,2.95,1.8,1.15,0.2,false,false,6.760388,6.761,7.111,0.35,F,avoid unless forced,4784,35,,true
ron_brewer_gsw_1980s,Ron Brewer,GSW,1980s,SG,10.06,1.8,1.14,1.14,0.4,false,false,7.1106,7.111,7.111,0.0,F,avoid unless forced,4785,27,,true
em_bryant_bos_1970s,Em Bryant,BOS,1970s,PG,7.8,3.8,3.3,,,true,true,7.10949,7.11,7.11,0.0,F,avoid unless forced,4786,22,,true
vasilije_micic_cha_2020s,Vasilije Micic,CHA,2020s,SG/SF,7.0,1.5,4.4,0.5,0.1,false,false,6.75982,6.76,7.11,0.35,F,avoid unless forced,4787,28,,true
alex_english_dal_1990s,Alex English,DAL,1990s,SF,9.7,3.2,1.3,0.5,0.3,false,false,7.10694,7.107,7.107,0.0,F,avoid unless forced,4788,34,,true
al_farouq_aminu_chi_2020s,Al-Farouq Aminu,CHI,2020s,PF/SF,4.4,4.8,1.3,0.8,0.4,false,false,6.75627,6.757,7.107,0.35,F,avoid unless forced,4789,28,,true
dante_exum_dal_2020s,Dante Exum,DAL,2020s,PG/SG,8.2,2.2,2.8,0.5,0.2,false,false,6.75649,6.757,7.107,0.35,F,avoid unless forced,4790,24,,true
franklin_edwards_lac_1980s,Franklin Edwards,LAC,1980s,PG,8.41,1.15,3.3,1.18,0.08,false,false,7.105163,7.106,7.106,0.0,F,avoid unless forced,4791,39,,true
matt_geiger_phi_2000s,Matt Geiger,PHI,2000s,C,8.15,5.15,0.51,0.35,0.27,false,false,7.105493,7.106,7.106,0.0,F,avoid unless forced,4792,26,,true
maxi_kleber_dal_2010s,Maxi Kleber,DAL,2010s,C/PF,6.1,3.95,0.85,0.45,0.9,false,false,6.754125,6.754,7.104,0.35,F,avoid unless forced,4793,44,,true
tom_mcmillen_atl_1980s,Tom McMillen,ATL,1980s,C,8.55,4.02,1.28,0.38,0.32,false,false,7.101788,7.102,7.102,0.0,F,avoid unless forced,4794,21,,true
grant_long_mem_2000s,Grant Long,MEM,2000s,PF,5.82,4.27,1.53,1.06,0.2,false,false,7.101784,7.102,7.102,0.0,F,avoid unless forced,4795,31,,true
trey_lyles_sac_2020s,Trey Lyles,SAC,2020s,PF,8.0,4.5,1.1,0.4,0.3,false,false,7.10178,7.102,7.102,0.0,F,avoid unless forced,4796,26,,true
earl_watson_den_2000s,Earl Watson,DEN,2000s,PG,7.5,1.9,3.5,0.8,0.2,false,false,7.10048,7.101,7.101,0.0,F,avoid unless forced,4797,33,,true
trent_tucker_nyk_1980s,Trent Tucker,NYK,1980s,SG,8.89,2.2,2.2,0.99,0.13,false,false,7.100597,7.101,7.101,0.0,F,avoid unless forced,4798,28,,true
adrian_griffin_dal_2000s,Adrian Griffin,DAL,2000s,SF/SG,5.34,3.92,1.61,1.09,0.16,false,false,6.749454,6.75,7.1,0.35,F,avoid unless forced,4799,25,,true
cole_anthony_mil_2020s,Cole Anthony,MIL,2020s,PG,6.7,2.5,3.5,0.6,0.3,false,false,7.09796,7.098,7.098,0.0,F,avoid unless forced,4800,20,,true
brad_lohaus_mil_1990s,Brad Lohaus,MIL,1990s,PF,6.72,3.38,1.26,0.59,0.96,false,false,7.096485,7.097,7.097,0.0,F,avoid unless forced,4801,28,,true
jon_leuer_det_2010s,Jon Leuer,DET,2010s,C/PF,7.77,4.32,1.05,0.35,0.24,false,false,6.74604,6.746,7.096,0.35,F,avoid unless forced,4802,28,,true
josh_okogie_min_2010s,Josh Okogie,MIN,2010s,SG,7.7,2.9,1.2,1.2,0.4,false,false,7.09525,7.096,7.096,0.0,F,avoid unless forced,4803,31,,true
howard_eisley_uta_2000s,Howard Eisley,UTA,2000s,PG/SG,7.18,1.67,3.82,0.65,0.1,false,false,6.744764,6.745,7.095,0.35,F,avoid unless forced,4804,21,,true
robin_jones_por_1970s,Robin Jones,POR,1970s,C,5.5,4.7,1.3,0.6,0.6,false,false,7.09308,7.093,7.093,0.0,F,avoid unless forced,4805,26,,true
dorie_murrey_okc_1960s,Dorie Murrey,OKC,1960s,C/PF,6.76,6.28,0.74,,,true,true,6.739946,6.74,7.09,0.35,F,avoid unless forced,4806,12,,true
lenny_wilkens_por_1970s,Lenny Wilkens,POR,1970s,PG,6.5,1.8,3.6,1.2,0.1,false,false,7.08814,7.089,7.089,0.0,F,avoid unless forced,4807,27,,true
dion_glover_atl_2000s,Dion Glover,ATL,2000s,SG,8.47,3.14,1.6,0.8,0.23,false,false,7.086094,7.086,7.086,0.0,F,avoid unless forced,4808,31,,true
adam_keefe_uta_1990s,Adam Keefe,UTA,1990s,C/PF/SF,5.81,4.6,0.7,0.56,0.33,false,false,6.385018,6.385,7.085,0.7,F,avoid unless forced,4809,17,,true
mardy_collins_lac_2000s,Mardy Collins,LAC,2000s,PG/SF/SG,5.9,2.5,2.6,0.7,0.3,false,false,6.384,6.384,7.084,0.7,F,avoid unless forced,4810,31,,true
jason_smith_nop_2010s,Jason Smith,NOP,2010s,C/PF,7.23,3.99,0.69,0.35,0.72,false,false,6.730899,6.731,7.081,0.35,F,avoid unless forced,4811,37,,true
gerald_henderson_phi_2010s,Gerald Henderson,PHI,2010s,PG/SG,9.2,2.6,1.6,0.6,0.2,false,false,6.73076,6.731,7.081,0.35,F,avoid unless forced,4812,42,,true
lasalle_thompson_ind_1990s,LaSalle Thompson,IND,1990s,C,5.19,5.02,1.11,0.64,0.57,false,false,7.079379,7.08,7.08,0.0,F,avoid unless forced,4813,14,,true
jack_george_nyk_1960s,Jack George,NYK,1960s,PG/SG,8.67,2.73,3.29,,,true,true,6.729544,6.73,7.08,0.35,F,avoid unless forced,4814,29,,true
reggie_evans_sac_2010s,Reggie Evans,SAC,2010s,PF,4.31,6.84,0.7,0.67,0.07,false,false,7.079571,7.08,7.08,0.0,F,avoid unless forced,4815,33,,true
aaron_mckie_phi_1990s,Aaron McKie,PHI,1990s,PG/SF/SG,4.32,2.85,2.21,1.35,0.15,false,false,6.378409,6.379,7.079,0.7,F,avoid unless forced,4816,44,,true
deandre_bembry_tor_2020s,DeAndre' Bembry,TOR,2020s,SF/SG,5.7,2.9,2.1,1.0,0.4,false,false,6.72902,6.729,7.079,0.35,F,avoid unless forced,4817,27,,true
aaron_williams_mem_1990s,Aaron Williams,MEM,1990s,C/PF,6.2,4.3,0.5,0.5,0.8,false,false,6.72637,6.727,7.077,0.35,F,avoid unless forced,4818,22,,true
paul_graham_atl_1990s,Paul Graham,ATL,1990s,SG,8.35,2.45,1.97,1.04,0.2,false,false,7.075416,7.076,7.076,0.0,F,avoid unless forced,4819,23,,true
rj_hampton_orl_2020s,R.J. Hampton,ORL,2020s,SG/SF,7.2,3.2,2.1,0.6,0.2,false,false,6.72613,6.726,7.076,0.35,F,avoid unless forced,4820,19,,true
derek_fisher_lal_2010s,Derek Fisher,LAL,2010s,PG/SG,6.89,2.02,2.75,1.1,0.1,false,false,6.724241,6.725,7.075,0.35,F,avoid unless forced,4821,43,,true
brandon_williams_dal_2020s,Brandon Williams,DAL,2020s,PG/SF/SG,8.2,1.8,2.4,0.6,0.2,false,false,6.37364,6.374,7.074,0.7,F,avoid unless forced,4822,28,,true
devin_brown_nop_2010s,Devin Brown,NOP,2010s,SG,9.7,2.8,1.5,0.8,0.1,false,false,7.07217,7.073,7.073,0.0,F,avoid unless forced,4823,35,,true
phil_jackson_nyk_1970s,Phil Jackson,NYK,1970s,PF,6.89,4.37,1.13,0.6,0.45,false,false,7.07262,7.073,7.073,0.0,F,avoid unless forced,4824,21,,true
michael_redd_mil_2010s,Michael Redd,MIL,2010s,SF/SG,9.22,2.21,1.84,0.78,0.1,false,false,6.721055,6.721,7.071,0.35,F,avoid unless forced,4825,35,,true
kenny_mcintosh_okc_1970s,Kenny McIntosh,OKC,1970s,SF,5.96,4.56,1.18,0.79,0.41,false,false,7.070339,7.071,7.071,0.0,F,avoid unless forced,4826,33,,true
